\\Yearly HOEP OR Predispatch Report,,,,,,,,
2020-02-11,23,10.87,14.50,17.16,21.25,1.30,0.20,0.20
2020-02-11,24,5.78,13.33,13.33,15.00,1.26,0.20,0.20
2020-02-12,1,13.35,13.25,13.25,13.25,1.26,0.20,0.20
2020-02-12,2,6.40,5.72,5.85,11.11,1.57,0.20,0.20
2020-02-12,3,5.79,5.85,5.56,6.49,1.28,0.20,0.20
2020-02-12,4,5.54,5.83,5.55,4.78,1.00,0.20,0.20
2020-02-12,5,2.02,5.78,6.73,12.00,0.93,0.20,0.20
2020-02-12,6,7.75,15.11,15.11,18.63,1.25,0.20,0.20
2020-02-12,7,15.59,19.87,19.73,20.44,0.98,0.45,0.45
2020-02-12,8,18.71,19.11,19.56,17.00,4.02,4.02,2.66
2020-02-12,9,14.05,17.85,17.44,16.90,15.57,15.57,14.51
2020-02-12,10,9.65,14.36,13.86,15.14,21.35,21.35,20.69
2020-02-12,11,5.69,13.00,13.50,14.38,21.73,21.73,21.61
2020-02-12,12,0.39,13.30,13.30,18.74,8.29,8.29,8.29
2020-02-12,13,1.53,6.53,13.00,14.38,7.86,7.86,7.86
2020-02-12,14,11.68,11.43,13.00,14.20,3.52,3.52,3.52
2020-02-12,15,3.43,13.00,13.00,18.94,1.31,0.88,0.88
2020-02-12,16,4.18,13.00,17.47,20.44,1.30,1.30,1.30
2020-02-12,17,12.99,14.85,17.46,22.04,2.53,2.53,2.53
2020-02-12,18,102.41,14.90,15.11,13.35,96.87,96.87,43.64
2020-02-12,19,40.70,27.26,23.12,27.26,36.07,36.07,23.09
2020-02-12,20,15.98,16.12,14.69,24.54,30.10,30.10,6.48
2020-02-12,21,38.85,20.44,20.44,25.62,30.10,30.10,17.41
2020-02-12,22,17.15,15.12,16.17,24.09,3.21,3.21,3.21
2020-02-12,23,5.17,13.38,13.35,13.37,1.07,0.45,0.45
2020-02-12,24,10.23,13.22,13.35,15.11,0.92,0.45,0.45
2020-02-13,1,34.35,13.11,13.12,13.39,1.00,0.23,0.23
2020-02-13,2,13.36,13.01,13.01,13.02,1.58,0.20,0.20
2020-02-13,3,12.72,13.12,13.11,13.11,1.57,0.20,0.20
2020-02-13,4,6.48,13.01,13.01,13.01,1.01,0.20,0.20
2020-02-13,5,14.57,13.12,13.12,13.12,1.04,0.20,0.20
2020-02-13,6,20.50,20.33,20.31,20.31,1.56,0.20,0.20
2020-02-13,7,20.41,21.31,21.31,21.27,1.13,0.45,0.45
2020-02-13,8,19.86,20.46,20.46,20.46,7.66,7.66,7.66
2020-02-13,9,20.54,20.46,20.46,20.34,7.56,7.56,7.55
2020-02-13,10,20.91,20.46,20.46,20.46,7.17,7.17,7.17
2020-02-13,11,20.33,20.46,20.46,20.46,7.43,7.43,7.43
2020-02-13,12,20.32,20.46,20.46,20.46,1.29,1.29,1.29
2020-02-13,13,20.32,20.46,20.46,20.46,0.65,0.65,0.65
2020-02-13,14,18.30,20.46,20.46,20.46,1.20,0.45,0.45
2020-02-13,15,19.13,20.46,20.46,20.46,1.17,0.45,0.45
2020-02-13,16,20.44,20.46,20.46,20.46,1.18,0.28,0.28
2020-02-13,17,19.31,20.46,20.46,20.46,3.26,0.45,0.45
2020-02-13,18,17.58,19.97,18.91,20.44,12.91,12.91,0.84
2020-02-13,19,20.40,20.46,20.54,20.46,7.01,7.01,0.45
2020-02-13,20,20.36,20.46,20.46,20.54,7.02,7.02,0.45
2020-02-13,21,20.60,20.43,20.46,20.46,4.49,4.49,0.45
2020-02-13,22,20.30,18.25,18.25,20.44,0.20,0.20,0.20
2020-02-13,23,16.12,15.40,15.40,20.32,0.20,0.20,0.20
2020-02-13,24,13.74,14.38,14.34,17.20,0.20,0.20,0.20
2020-02-14,1,14.65,13.35,13.36,16.00,0.19,0.19,0.19
2020-02-14,2,14.82,13.34,13.35,13.38,0.20,0.20,0.20
2020-02-14,3,15.91,16.00,13.35,13.37,0.20,0.20,0.20
2020-02-14,4,15.92,13.37,13.37,13.35,0.20,0.20,0.20
2020-02-14,5,15.93,13.39,13.39,16.00,0.20,0.20,0.20
2020-02-14,6,20.25,21.80,21.48,21.48,0.20,0.20,0.20
2020-02-14,7,20.59,27.76,27.76,21.48,6.30,0.45,0.45
2020-02-14,8,34.43,32.40,32.40,27.08,30.10,30.10,14.72
2020-02-14,9,21.31,21.48,21.48,21.48,30.10,30.10,3.92
2020-02-14,10,57.97,22.63,22.33,21.94,36.54,34.53,33.95
2020-02-14,11,22.71,23.08,22.63,22.15,0.56,0.56,0.56
2020-02-14,12,21.43,22.20,21.48,21.48,0.45,0.45,0.45
2020-02-14,13,19.42,21.17,21.17,21.48,0.45,0.45,0.45
2020-02-14,14,20.45,21.17,21.17,21.17,0.45,0.45,0.45
2020-02-14,15,19.48,20.00,20.00,21.17,0.37,0.37,0.37
2020-02-14,16,18.23,21.17,21.17,21.17,0.43,0.43,0.43
2020-02-14,17,18.46,21.21,21.02,21.02,0.75,0.75,0.58
2020-02-14,18,21.10,22.00,21.48,19.85,5.63,5.63,0.45
2020-02-14,19,21.91,26.22,28.56,21.48,7.42,7.42,0.45
2020-02-14,20,20.10,21.48,21.48,22.63,6.44,6.44,0.45
2020-02-14,21,20.12,22.22,21.69,22.26,1.87,1.87,0.45
2020-02-14,22,20.31,22.85,26.38,22.60,0.82,0.82,0.45
2020-02-14,23,18.41,21.48,21.48,21.48,0.20,0.20,0.17
2020-02-14,24,18.14,18.30,18.35,20.00,0.19,0.19,0.16
2020-02-15,1,21.37,22.01,21.84,21.03,0.16,0.16,0.16
2020-02-15,2,19.41,20.05,21.25,21.18,0.16,0.16,0.16
2020-02-15,3,18.79,18.00,19.97,20.03,1.23,0.16,0.16
2020-02-15,4,15.53,18.00,17.89,19.98,0.29,0.16,0.16
2020-02-15,5,13.35,15.25,15.65,15.12,0.49,0.16,0.16
2020-02-15,6,8.87,17.00,17.00,20.10,1.28,0.15,0.15
2020-02-15,7,9.73,16.00,16.77,20.19,1.32,0.17,0.17
2020-02-15,8,13.35,16.00,16.00,18.72,1.31,0.45,0.45
2020-02-15,9,13.58,18.48,19.09,18.72,1.32,0.45,0.45
2020-02-15,10,11.50,13.50,13.39,18.77,1.33,0.45,0.45
2020-02-15,11,2.29,13.38,13.35,18.00,1.35,0.45,0.45
2020-02-15,12,0.00,13.26,13.33,13.32,1.35,0.20,0.20
2020-02-15,13,5.07,13.34,13.35,13.26,1.34,0.20,0.20
2020-02-15,14,13.33,13.39,13.39,13.26,1.34,0.20,0.20
2020-02-15,15,9.60,13.26,13.27,13.26,1.34,0.20,0.20
2020-02-15,16,6.98,13.27,13.33,13.26,1.34,0.20,0.20
2020-02-15,17,3.45,13.27,13.27,15.30,1.34,0.45,0.45
2020-02-15,18,9.49,13.27,13.27,13.36,23.87,23.87,16.64
2020-02-15,19,5.85,13.33,13.31,16.86,25.29,25.29,20.18
2020-02-15,20,5.30,13.27,13.27,13.27,21.60,21.60,20.06
2020-02-15,21,7.74,13.26,13.27,15.30,1.34,0.45,0.45
2020-02-15,22,8.99,13.26,13.26,13.27,1.34,0.43,0.43
2020-02-15,23,8.49,13.25,13.25,13.25,1.34,0.20,0.20
2020-02-15,24,5.28,6.00,7.00,5.72,1.24,0.20,0.20
2020-02-16,1,0.00,0.01,0.01,4.00,1.26,0.15,0.15
2020-02-16,2,0.00,0.00,0.00,0.00,1.60,0.15,0.15
2020-02-16,3,0.49,0.01,0.01,0.00,1.33,0.15,0.15
2020-02-16,4,10.83,0.00,0.01,0.01,1.24,0.15,0.15
2020-02-16,5,8.27,5.83,2.39,0.01,1.33,0.15,0.15
2020-02-16,6,13.24,13.00,13.00,1.00,1.59,0.15,0.15
2020-02-16,7,14.92,13.00,13.00,13.32,1.64,0.15,0.15
2020-02-16,8,13.34,13.01,13.01,10.46,1.59,0.15,0.15
2020-02-16,9,13.06,13.39,13.34,17.88,1.32,0.20,0.20
2020-02-16,10,14.52,13.52,13.75,15.00,1.59,0.20,0.20
2020-02-16,11,5.16,17.88,14.00,19.04,1.32,0.20,0.20
2020-02-16,12,6.50,19.03,19.04,15.66,1.32,0.20,0.20
2020-02-16,13,10.64,13.39,18.59,18.56,1.32,0.18,0.18
2020-02-16,14,5.80,13.33,15.30,15.30,4.75,0.15,0.15
2020-02-16,15,12.71,15.30,15.30,15.30,4.75,0.15,0.15
2020-02-16,16,12.09,18.56,18.85,18.74,1.30,0.15,0.15
2020-02-16,17,12.48,17.65,18.28,19.55,16.99,0.20,0.20
2020-02-16,18,16.87,18.12,18.18,20.50,4.15,4.15,4.15
2020-02-16,19,16.75,18.33,16.66,19.52,9.39,9.39,1.56
2020-02-16,20,15.10,16.52,16.52,18.33,11.43,11.43,2.61
2020-02-16,21,15.70,17.17,16.91,20.36,5.28,5.28,5.24
2020-02-16,22,17.99,15.00,17.48,18.33,1.21,1.12,1.12
2020-02-16,23,30.86,18.00,19.00,18.29,2.96,1.99,1.99
2020-02-16,24,13.35,15.00,15.00,15.00,1.19,0.20,0.20
2020-02-17,1,24.48,18.65,19.01,20.75,1.25,0.19,0.19
2020-02-17,2,12.73,13.32,13.34,18.58,1.58,0.16,0.16
2020-02-17,3,13.33,13.35,13.33,13.37,1.31,0.16,0.16
2020-02-17,4,5.60,13.02,13.02,17.25,1.58,0.15,0.15
2020-02-17,5,14.79,18.01,18.02,19.99,1.30,0.14,0.14
2020-02-17,6,16.85,18.67,18.67,18.01,1.58,0.15,0.15
2020-02-17,7,20.01,20.03,19.99,19.97,1.58,0.20,0.20
2020-02-17,8,19.03,19.99,19.98,20.75,1.53,0.45,0.45
2020-02-17,9,13.34,17.50,19.97,17.00,1.30,0.45,0.45
2020-02-17,10,19.81,19.99,20.03,19.49,1.56,0.45,0.45
2020-02-17,11,19.98,20.75,20.75,20.75,1.56,0.20,0.20
2020-02-17,12,19.99,20.75,20.75,20.75,1.56,0.20,0.20
2020-02-17,13,19.47,20.75,20.75,20.75,0.38,0.20,0.20
2020-02-17,14,13.95,15.51,15.74,20.66,1.57,0.20,0.20
2020-02-17,15,8.48,13.39,14.49,18.50,1.30,0.20,0.20
2020-02-17,16,6.87,13.38,14.26,18.28,27.33,0.20,0.20
2020-02-17,17,13.91,20.75,20.75,20.79,9.05,9.05,3.64
2020-02-17,18,17.29,22.27,22.27,22.27,30.10,30.10,1.66
2020-02-17,19,17.31,20.75,22.27,22.27,30.10,30.10,1.47
2020-02-17,20,15.14,22.17,20.75,21.00,17.65,17.65,4.67
2020-02-17,21,12.06,20.75,20.75,21.00,0.45,0.45,0.45
2020-02-17,22,13.13,22.12,22.88,20.75,5.00,0.39,0.39
2020-02-17,23,7.04,20.75,20.75,20.75,1.32,0.20,0.20
2020-02-17,24,1.27,13.01,13.34,13.02,0.20,0.20,0.20
2020-02-18,1,0.00,13.01,13.01,13.01,0.74,0.20,0.20
2020-02-18,2,4.72,5.85,12.99,12.99,1.31,0.20,0.20
2020-02-18,3,0.00,5.16,5.16,13.00,1.30,0.20,0.20
2020-02-18,4,0.00,5.10,5.10,1.00,0.77,0.20,0.20
2020-02-18,5,1.39,12.95,12.95,13.00,0.77,0.20,0.20
2020-02-18,6,14.70,14.00,14.00,15.33,1.30,0.20,0.20
2020-02-18,7,5.64,21.90,16.00,18.12,1.29,0.20,0.20
2020-02-18,8,3.30,95.20,16.00,17.65,26.48,26.48,21.15
2020-02-18,9,11.50,15.00,15.90,16.00,24.00,24.00,21.15
2020-02-18,10,69.51,13.37,15.00,18.82,44.39,30.10,29.17
2020-02-18,11,15.65,13.00,13.00,18.12,6.17,6.17,6.17
2020-02-18,12,10.24,13.00,13.00,18.61,4.75,0.45,0.45
2020-02-18,13,7.09,13.00,13.00,13.39,1.30,0.45,0.45
2020-02-18,14,3.40,13.00,13.00,13.35,1.58,0.45,0.45
2020-02-18,15,0.00,13.00,13.00,18.72,1.58,0.43,0.43
2020-02-18,16,16.39,5.98,13.00,16.10,6.16,6.16,6.16
2020-02-18,17,15.32,13.00,13.00,17.23,9.81,9.81,9.81
2020-02-18,18,15.00,13.00,13.00,15.92,27.28,27.28,27.28
2020-02-18,19,13.07,13.00,13.00,16.51,24.96,24.96,24.96
2020-02-18,20,13.36,13.00,13.00,20.00,30.00,30.00,30.00
2020-02-18,21,10.84,13.00,13.00,18.11,17.72,17.72,16.76
2020-02-18,22,15.08,15.33,15.30,18.76,3.67,0.45,0.45
2020-02-18,23,16.80,17.50,16.60,15.30,1.19,0.20,0.20
2020-02-18,24,5.92,13.36,13.33,13.32,1.26,0.20,0.20
2020-02-19,1,1.73,12.95,13.00,13.01,0.76,0.20,0.20
2020-02-19,2,2.30,12.95,12.95,13.01,1.56,0.20,0.20
2020-02-19,3,13.37,10.47,11.66,12.88,1.56,0.20,0.20
2020-02-19,4,13.44,5.92,5.78,5.00,0.79,0.20,0.20
2020-02-19,5,0.00,13.00,9.77,6.00,0.39,0.20,0.20
2020-02-19,6,0.00,13.02,13.32,13.36,1.26,0.20,0.20
2020-02-19,7,7.58,20.75,20.76,20.75,1.21,0.20,0.20
2020-02-19,8,19.37,20.85,20.86,20.75,1.57,0.20,0.20
2020-02-19,9,19.51,20.81,20.91,20.75,1.17,0.20,0.20
2020-02-19,10,15.28,20.75,20.73,20.75,4.82,0.20,0.20
2020-02-19,11,17.78,20.75,20.75,20.98,4.20,0.20,0.20
2020-02-19,12,19.77,20.61,20.75,21.09,1.20,0.20,0.20
2020-02-19,13,18.74,20.75,20.70,21.02,1.29,0.20,0.20
2020-02-19,14,2.84,15.01,15.18,20.75,1.30,0.32,0.32
2020-02-19,15,5.36,16.00,15.26,18.90,1.30,0.20,0.20
2020-02-19,16,7.83,20.26,20.75,20.80,3.06,3.06,2.53
2020-02-19,17,16.15,21.85,21.70,23.65,2.66,2.66,0.30
2020-02-19,18,18.75,21.14,21.14,22.66,5.36,5.36,0.37
2020-02-19,19,22.00,22.12,22.13,27.53,2.76,2.76,0.45
2020-02-19,20,21.78,22.13,22.12,22.13,0.98,0.98,0.45
2020-02-19,21,20.83,21.79,21.79,22.13,0.45,0.45,0.45
2020-02-19,22,19.94,21.06,21.05,21.59,0.30,0.26,0.26
2020-02-19,23,16.36,19.46,19.23,18.97,0.25,0.16,0.16
2020-02-19,24,13.26,18.55,18.56,19.46,0.19,0.16,0.16
2020-02-20,1,14.97,18.11,18.14,21.39,0.20,0.15,0.15
2020-02-20,2,13.35,16.01,16.02,18.21,0.20,0.15,0.15
2020-02-20,3,12.17,15.01,15.01,15.43,0.33,0.15,0.15
2020-02-20,4,15.82,15.01,15.01,18.00,0.20,0.16,0.16
2020-02-20,5,14.12,15.01,15.02,19.93,0.20,0.16,0.16
2020-02-20,6,20.68,22.24,22.23,22.23,0.20,0.16,0.16
2020-02-20,7,25.14,27.89,22.94,22.91,1.33,0.27,0.27
2020-02-20,8,22.27,36.36,26.98,22.94,18.25,5.38,5.38
2020-02-20,9,22.21,30.48,30.48,22.34,7.18,7.18,0.45
2020-02-20,10,21.54,21.96,21.96,21.96,7.34,7.34,0.45
2020-02-20,11,21.42,21.96,21.96,21.96,5.98,5.98,5.98
2020-02-20,12,22.80,21.96,21.96,22.94,2.65,0.22,0.22
2020-02-20,13,23.48,21.96,21.93,21.96,0.20,0.20,0.20
2020-02-20,14,21.61,21.42,21.42,21.96,0.20,0.20,0.20
2020-02-20,15,17.25,14.01,13.34,15.12,0.20,0.20,0.18
2020-02-20,16,17.44,16.44,14.09,16.41,3.27,3.27,3.27
2020-02-20,17,19.25,21.04,20.54,22.02,1.74,1.74,1.74
2020-02-20,18,21.92,21.96,21.96,22.20,4.31,4.31,4.31
2020-02-20,19,23.22,23.48,23.47,22.94,4.88,4.88,4.88
2020-02-20,20,23.10,23.48,23.48,23.48,4.68,4.68,4.68
2020-02-20,21,23.27,23.48,23.82,23.83,1.92,1.92,1.92
2020-02-20,22,25.03,29.84,29.77,22.34,3.24,3.23,3.23
2020-02-20,23,21.86,22.34,22.34,22.77,0.20,0.20,0.20
2020-02-20,24,17.32,18.88,18.62,20.68,0.20,0.19,0.18
2020-02-21,1,14.69,16.88,16.67,18.75,0.20,0.20,0.20
2020-02-21,2,16.24,16.00,16.01,16.02,3.78,0.20,0.20
2020-02-21,3,13.37,16.01,16.01,16.01,4.75,0.20,0.20
2020-02-21,4,12.96,13.50,13.36,15.01,0.20,0.20,0.20
2020-02-21,5,13.87,14.39,16.45,13.34,0.20,0.20,0.20
2020-02-21,6,15.26,22.27,22.27,20.83,0.45,0.45,0.45
2020-02-21,7,15.75,22.27,22.27,20.83,20.80,20.80,20.80
2020-02-21,8,21.21,29.97,29.77,25.52,5.32,5.32,5.32
2020-02-21,9,17.92,20.02,19.23,21.85,7.48,7.48,7.48
2020-02-21,10,9.33,13.58,17.27,21.15,17.82,17.82,17.82
2020-02-21,11,11.94,17.28,17.22,13.75,9.43,9.43,9.43
2020-02-21,12,0.00,14.50,13.85,16.19,4.75,4.75,4.75
2020-02-21,13,0.00,13.39,16.19,13.50,1.31,1.31,1.31
2020-02-21,14,0.00,6.00,13.50,13.50,1.00,0.45,0.45
2020-02-21,15,0.00,1.00,6.00,7.77,4.75,4.75,4.75
2020-02-21,16,0.00,12.58,13.25,13.25,7.53,7.53,7.53
2020-02-21,17,0.00,9.43,13.25,13.25,21.60,21.60,21.60
2020-02-21,18,2.08,13.25,13.35,13.39,21.49,21.49,21.49
2020-02-21,19,5.88,13.30,13.30,14.00,21.15,21.15,21.15
2020-02-21,20,2.32,13.30,13.30,13.50,19.87,19.87,19.87
2020-02-21,21,2.22,13.30,13.30,13.38,13.10,13.10,13.10
2020-02-21,22,4.24,13.35,13.35,13.35,12.78,12.78,12.78
2020-02-21,23,12.07,13.50,13.50,13.50,1.31,0.20,0.20
2020-02-21,24,5.18,13.00,13.00,16.19,0.20,0.16,0.16
2020-02-22,1,2.28,6.00,10.01,14.36,0.38,0.16,0.16
2020-02-22,2,2.91,0.01,0.01,4.85,0.94,0.16,0.16
2020-02-22,3,3.94,0.01,0.01,0.01,1.04,0.16,0.16
2020-02-22,4,0.00,0.01,0.01,0.01,0.41,0.16,0.16
2020-02-22,5,0.00,0.01,0.01,0.01,0.41,0.16,0.16
2020-02-22,6,0.00,0.30,5.59,5.74,0.41,0.20,0.20
2020-02-22,7,0.47,13.30,5.92,13.30,0.38,0.20,0.20
2020-02-22,8,3.71,14.38,14.37,13.75,1.24,0.20,0.20
2020-02-22,9,0.00,13.00,13.00,14.35,1.28,0.40,0.40
2020-02-22,10,0.00,13.25,13.30,13.00,0.20,0.20,0.20
2020-02-22,11,4.73,13.25,13.25,13.25,0.20,0.20,0.20
2020-02-22,12,5.69,5.88,5.92,13.25,0.20,0.20,0.20
2020-02-22,13,4.94,6.00,6.00,0.00,0.20,0.20,0.20
2020-02-22,14,0.00,5.74,0.01,0.00,0.20,0.20,0.20
2020-02-22,15,0.00,0.00,1.00,0.00,0.20,0.20,0.20
2020-02-22,16,0.00,0.00,1.00,0.00,0.20,0.20,0.20
2020-02-22,17,1.39,13.25,13.25,13.25,0.20,0.20,0.20
2020-02-22,18,0.94,13.34,13.36,13.35,0.45,0.45,0.45
2020-02-22,19,1.63,13.35,13.35,13.37,4.75,4.75,4.75
2020-02-22,20,4.31,13.35,13.35,13.35,21.15,21.15,21.15
2020-02-22,21,1.87,13.25,13.30,13.30,8.46,8.46,8.46
2020-02-22,22,4.37,13.00,13.00,13.00,2.20,0.20,0.20
2020-02-22,23,3.42,13.00,13.00,13.00,0.20,0.20,0.20
2020-02-22,24,0.48,5.80,5.92,10.56,0.15,0.15,0.15
2020-02-23,1,1.77,5.88,5.92,13.25,0.13,0.13,0.13
2020-02-23,2,2.46,5.16,5.75,5.88,0.12,0.12,0.12
2020-02-23,3,0.00,0.01,0.01,4.78,0.12,0.12,0.12
2020-02-23,4,5.76,0.01,0.01,5.83,0.12,0.12,0.12
2020-02-23,5,0.79,4.97,4.22,5.93,0.12,0.12,0.12
2020-02-23,6,5.12,12.29,9.14,7.80,0.13,0.13,0.13
2020-02-23,7,5.34,13.00,13.00,13.00,0.14,0.14,0.14
2020-02-23,8,4.85,13.00,13.00,13.00,1.28,0.20,0.20
2020-02-23,9,0.00,13.25,13.25,13.25,1.28,0.41,0.41
2020-02-23,10,0.00,13.25,13.25,11.64,0.13,0.13,0.13
2020-02-23,11,0.00,5.96,13.25,6.10,0.20,0.20,0.20
2020-02-23,12,0.00,6.10,8.56,13.25,0.20,0.20,0.20
2020-02-23,13,3.77,6.10,8.66,5.74,0.17,0.17,0.17
2020-02-23,14,0.00,5.88,5.74,1.00,0.19,0.19,0.19
2020-02-23,15,0.00,2.00,5.00,1.00,0.16,0.16,0.16
2020-02-23,16,0.00,5.85,5.95,5.96,0.20,0.20,0.20
2020-02-23,17,0.00,6.27,6.33,13.25,0.20,0.20,0.20
2020-02-23,18,0.00,13.25,13.25,13.25,7.52,7.52,7.52
2020-02-23,19,0.00,13.25,13.25,13.34,7.53,7.52,7.52
2020-02-23,20,2.38,13.01,13.25,13.25,7.53,7.52,7.52
2020-02-23,21,1.92,5.86,7.00,9.03,7.53,0.45,0.45
2020-02-23,22,3.35,5.95,5.96,5.96,0.20,0.20,0.20
2020-02-23,23,2.36,5.96,5.95,5.92,0.20,0.20,0.20
2020-02-23,24,0.00,0.01,0.01,0.00,0.16,0.16,0.16
2020-02-24,1,0.00,0.00,0.01,0.00,0.65,0.16,0.16
2020-02-24,2,0.00,0.00,0.00,0.00,1.54,0.16,0.16
2020-02-24,3,0.00,0.00,0.00,0.00,1.54,0.16,0.16
2020-02-24,4,0.00,0.00,0.00,0.01,0.62,0.16,0.16
2020-02-24,5,0.00,0.01,0.01,4.79,0.67,0.20,0.20
2020-02-24,6,1.95,13.00,13.00,13.35,0.41,0.41,0.41
2020-02-24,7,14.82,20.19,20.20,20.23,0.70,0.66,0.66
2020-02-24,8,18.80,20.19,20.19,20.19,21.99,21.99,1.46
2020-02-24,9,19.86,19.48,19.70,20.90,8.59,8.59,6.60
2020-02-24,10,19.41,16.00,16.00,19.03,9.29,9.29,8.28
2020-02-24,11,17.76,15.50,15.50,18.75,7.00,0.45,0.45
2020-02-24,12,16.90,15.05,15.51,19.22,8.87,0.29,0.29
2020-02-24,13,15.86,18.00,15.48,16.26,1.27,0.20,0.20
2020-02-24,14,16.17,14.41,14.00,15.10,1.28,0.21,0.21
2020-02-24,15,21.29,13.33,13.25,13.25,0.40,0.33,0.33
2020-02-24,16,21.25,20.44,14.56,15.48,0.27,0.27,0.27
2020-02-24,17,20.58,21.35,21.28,20.28,2.34,2.34,0.50
2020-02-24,18,21.17,21.35,21.34,21.56,3.77,3.77,0.51
2020-02-24,19,21.76,21.35,21.42,21.97,7.40,7.40,0.46
2020-02-24,20,21.37,21.35,21.35,21.71,7.01,7.01,0.52
2020-02-24,21,20.37,20.56,20.56,20.62,5.47,5.47,0.45
2020-02-24,22,25.07,20.25,20.20,20.15,3.01,3.01,3.01
2020-02-24,23,16.82,18.45,18.45,20.24,0.20,0.20,0.20
2020-02-24,24,14.52,14.55,13.39,19.04,0.20,0.20,0.20
2020-02-25,1,8.29,13.36,13.35,18.54,0.20,0.20,0.20
2020-02-25,2,4.18,13.31,13.31,15.58,1.55,0.16,0.16
2020-02-25,3,3.81,13.31,13.31,14.40,1.26,0.16,0.16
2020-02-25,4,2.58,13.00,13.00,13.35,0.38,0.20,0.20
2020-02-25,5,0.00,13.31,13.31,13.31,0.38,0.20,0.20
2020-02-25,6,0.00,13.36,13.35,15.58,0.20,0.20,0.20
2020-02-25,7,14.44,19.90,19.89,20.40,0.21,0.21,0.21
2020-02-25,8,20.15,20.93,21.01,20.27,1.13,0.42,0.42
2020-02-25,9,20.00,19.94,19.93,22.52,1.01,0.45,0.45
2020-02-25,10,19.79,19.88,19.88,20.24,1.20,0.45,0.45
2020-02-25,11,19.90,19.50,16.56,19.90,1.28,0.45,0.45
2020-02-25,12,19.93,19.91,19.88,18.59,1.28,0.45,0.45
2020-02-25,13,19.89,19.13,19.88,19.89,1.28,0.20,0.20
2020-02-25,14,19.89,15.47,15.23,19.88,1.27,0.20,0.20
2020-02-25,15,12.80,13.22,13.22,13.74,0.40,0.40,0.40
2020-02-25,16,11.28,13.35,13.11,11.16,0.20,0.20,0.20
2020-02-25,17,12.06,15.23,16.32,19.98,3.82,0.45,0.45
2020-02-25,18,13.60,15.59,15.60,21.60,4.75,4.75,4.75
2020-02-25,19,21.53,21.76,21.76,21.61,1.60,0.66,0.66
2020-02-25,20,21.18,21.76,21.76,21.76,2.35,1.00,1.00
2020-02-25,21,13.36,14.22,15.23,21.01,0.22,0.22,0.22
2020-02-25,22,17.57,17.15,17.12,17.85,0.27,0.27,0.27
2020-02-25,23,5.19,13.00,13.34,17.58,0.20,0.20,0.20
2020-02-25,24,2.73,5.96,13.31,13.35,0.20,0.20,0.20
